Company Name,Job Title,Role,Salaries Reported,Location,Salary
Honeywell,Data Scientist,Specialist,10,Bangalore,"₹15,49,942/yr"
Wabtec,Data Scientist,Specialist,2,Bangalore,"₹24,20,967/yr"
SupplyCopia,Data Analyst,Manager,1,New Delhi,"₹5,10,147/yr"
Zyme Solutions,Data Analyst,Specialist,4,Bangalore,"₹3,61,404/yr"
Schneider Electric,Data Analyst,Specialist,7,Bangalore,"₹6,77,916/yr"
3K Technologies,Data Scientist,Manager,1,Bangalore,"₹28,77,039/yr"
AIR Worldwide,Data Analyst,Specialist,3,Hyderabad,"₹3,98,975/yr"
Invendis Technologies India,Data Scientist,Specialist,1,Bangalore,"₹15,07,343/yr"
GE Healthcare,Data Engineer,Specialist,2,Bangalore,"₹5,49,960/yr"
Optum Global Solutions India,Data Scientist,Specialist,1,Hyderabad,"₹16,28,949/yr"
Johnson & Johnson,Data Scientist,Specialist,1,Mumbai,"₹8,28,777/yr"
TripStack,Data Analyst,Specialist,3,Mumbai,"₹4,53,300/yr"
Adobe,Machine Learning Engineer,Specialist,2,New Delhi,"₹3,08,532/yr"
WSP,Data Analyst,Manager,1,New Delhi,"₹27,04,489/yr"
Accenture,Data Analyst,Specialist,23,Hyderabad,"₹4,79,366/yr"
Nurtr,Data Analyst,Specialist,3,New Delhi,"₹3,38,792/yr"
Artificial Penetration,Data Scientist,Specialist,2,Hyderabad,"₹5,85,088/yr"
ZSoft Technology Service,Data Engineer,Specialist,1,Hyderabad,"₹6,42,103/yr"
Gemini Solutions,Machine Learning Engineer,Specialist,1,New Delhi,"₹7,56,978/yr"
Mastercard,Data Analyst,Specialist,2,New Delhi,"₹14,71,807/yr"
Glorious Insights,Data Analyst,Specialist,3,New Delhi,"₹7,42,788/yr"
CrowdANALYTIX,Data Engineer,Specialist,2,Bangalore,"₹4,88,856/yr"
Livpure,Machine Learning Engineer,Manager,1,Bangalore,"₹14,60,293/yr"
Globant,Data Engineer,Manager,1,Pune,"₹1,10,38,625/yr"
Target,Data Analyst,Manager,1,Bangalore,"₹11,06,002/yr"
Danske IT and Support Services,Data Scientist,Manager,1,Bangalore,"₹41,68,674/yr"
Citicorp Services India,Data Scientist,Specialist,1,Bangalore,"₹10,83,371/yr"
Control Structures,Machine Learning Engineer,Specialist,1,Hyderabad,"₹3,67,195/yr"
Kerlan-Jobe Orthopaedic Clinic,Data Analyst,Specialist,1,Pune,"₹6,00,000/yr"
Siemens,Data Scientist,Manager,1,Bangalore,"₹15,21,935/yr"
Aventior,Data Scientist,Specialist,1,Pune,"₹4,81,741/yr"
Dailyhunt,Data Scientist,Specialist,3,Bangalore,"₹26,00,000/yr"
Trendwise Analytics,Data Scientist,Specialist,1,Bangalore,"₹4,81,017/yr"
Optum,Data Analyst,Specialist,9,Hyderabad,"₹12,73,952/yr"
DONE by NONE,Data Scientist,Specialist,1,Bangalore,"₹6,19,068/yr"
Parexel,Data Analyst,Specialist,2,Hyderabad,"₹5,19,540/yr"
SID Computer Group,Data Engineer,Specialist,1,Hyderabad,"₹1,04,295/yr"
Infosys,Data Scientist,Specialist,30,Bangalore,"₹9,08,764/yr"
Cognizant Consulting,Data Analyst,Specialist,2,New Delhi,"₹3,83,619/yr"
Olcademy,Data Engineer,Manager,1,New Delhi,"₹5,62,708/yr"
Dream11,Data Engineer,Specialist,1,Mumbai,"₹20,09,767/yr"
Jobminar,Data Analyst,Specialist,1,Hyderabad,"₹3,02,200/yr"
Flipkart,Data Engineer,Specialist,1,New Delhi,"₹9,67,394/yr"
Unknowns,Machine Learning Engineer,Specialist,1,Hyderabad,"₹7,03,418/yr"
Scandid,Machine Learning Engineer,Manager,1,Pune,"₹12,59,740/yr"
Evalueserve,Data Engineer,Specialist,2,New Delhi,"₹8,38,524/yr"
Bharat Financial Inclusion,Data Scientist,Manager,1,Hyderabad,"₹48,28,913/yr"
Quantiphi,Data Engineer,Manager,1,Bangalore,"₹13,11,720/yr"
TELiBrahma,Data Scientist,Specialist,1,Bangalore,"₹6,42,324/yr"
Centre for Development of Advanced Computing,Data Engineer,Specialist,1,Pune,"₹4,74,218/yr"
Atgeir Solutions,Data Engineer,Specialist,1,Pune,"₹5,50,000/yr"
Blackstraw,Senior Data Scientist,Specialist,1,Pune,"₹21,92,406/yr"
BizViz Technologies,Data Engineer,Specialist,1,Hyderabad,"₹5,07,118/yr"
DC,Data Engineer,Specialist,1,Pune,"₹3,61,080/yr"
Safeducate Institute of Learning,Data Scientist,Specialist,1,Bangalore,"₹8,26,553/yr"
Congregation Brit Shalom,Data Scientist,Specialist,1,Bangalore,"₹6,19,069/yr"
Mobile Premier League,Data Analyst,Manager,1,Bangalore,"₹44,47,956/yr"
Zendrive,Data Scientist,Specialist,2,Bangalore,"₹15,74,844/yr"
Decimal Point Analytics,Machine Learning Engineer,Manager,1,Mumbai,"₹18,62,005/yr"
iNeuron,Data Scientist,Specialist,1,Pune,"₹2,43,360/yr"
XYZ,Data Scientist,Specialist,1,Mumbai,"₹4,80,000/yr"
Colt Technology Services,Data Scientist,Manager,1,Bangalore,"₹35,50,796/yr"
Orange Senior,Machine Learning Engineer,Specialist,1,New Delhi,"₹20,00,000/yr"
Flip Robo,Data Scientist,Specialist,1,Bangalore,"₹2,45,580/yr"
American Express,Data Analyst,Specialist,2,Bangalore,"₹7,25,772/yr"
Limeroad,Data Analyst,Specialist,3,New Delhi,"₹6,02,739/yr"
White Crow Research,Data Analyst,Specialist,1,Mumbai,"₹6,21,583/yr"
GSPANN Technologies,Data Scientist,Specialist,1,Hyderabad,"₹8,00,000/yr"
Reliance Industries,Data Engineer,Specialist,3,Mumbai,"₹6,44,930/yr"
Visteon,Machine Learning Engineer,Specialist,1,Pune,"₹2,74,512/yr"
Kantar,Data Engineer,Specialist,1,Hyderabad,"₹8,14,476/yr"
B&B Analytics,Data Engineer,Specialist,1,Mumbai,"₹67,764/yr"
deepak Lalwani,Data Analyst,Specialist,1,Mumbai,"₹6,04,404/yr"
Manthan,Data Scientist,Specialist,3,Bangalore,"₹12,54,416/yr"
Intellect Design Arena,Data Scientist,Specialist,1,Mumbai,"₹15,11,001/yr"
Innovaccer,Data Engineer,Specialist,1,New Delhi,"₹4,43,306/yr"
Swiggy,Data Scientist,Specialist,6,Bangalore,"₹28,05,476/yr"
Ameex,Data Scientist,Specialist,1,Hyderabad,"₹4,29,953/yr"
Counfreedise,Data Analyst,Specialist,3,Bangalore,"₹3,02,200/yr"
Lincode,Data Scientist,Manager,1,Bangalore,"₹15,73,744/yr"
BankBazaar,Data Analyst,Specialist,3,Bangalore,"₹7,25,281/yr"
Navidium,Data Scientist,Specialist,1,Pune,"₹6,81,546/yr"
Sampoorna,Data Engineer,Specialist,1,Pune,"₹5,15,940/yr"
Vizrt,Machine Learning Engineer,Specialist,1,New Delhi,"₹10,59,420/yr"
DONE by NONE,Machine Learning Engineer,Specialist,2,Hyderabad,"₹8,20,164/yr"
Manthan,Data Analyst,Specialist,2,Bangalore,"₹10,65,391/yr"
BioXcel Corporation,Data Scientist,Specialist,1,Bangalore,"₹7,27,111/yr"
Evolent Health,Data Scientist,Specialist,1,Pune,"₹15,41,229/yr"
Pavan,Machine Learning Engineer,Specialist,1,Hyderabad,"₹51,923/yr"
Bank of America,Data Scientist,Specialist,1,New Delhi,"₹13,00,000/yr"
Philips Lighting,Data Scientist,Specialist,1,Bangalore,"₹10,23,226/yr"
Robert Bosch,Data Scientist,Specialist,3,Bangalore,"₹11,80,355/yr"
Agara Labs,Machine Learning Engineer,Specialist,1,Bangalore,"₹29,54,147/yr"
Wobot,Data Engineer,Specialist,1,Bangalore,"₹2,16,000/yr"
Fresh Gravity,Data Science,Specialist,1,Pune,"₹6,30,924/yr"
Lumiq (India),Data Engineer,Specialist,1,Pune,"₹8,00,000/yr"
Warpspd,Machine Learning Engineer,Manager,1,New Delhi,"₹14,13,312/yr"
Accenture,Data Engineer,Specialist,11,Pune,"₹6,83,642/yr"
Online Data Entry Job,Data Engineer,Manager,1,Bangalore,"₹15,93,373/yr"
Comviva,Data Scientist,Manager,1,New Delhi,"₹9,95,077/yr"
Quinbay,Data Analyst,Manager,1,Bangalore,"₹23,26,507/yr"
MiQ,Data Scientist,Specialist,15,Bangalore,"₹17,39,484/yr"
Manipal University,Data Science,Specialist,1,Pune,"₹6,00,000/yr"
Tata Consultancy Services,Data Engineer,Manager,4,Mumbai,"₹12,35,581/yr"
Panasonic,Data Scientist,Specialist,1,Bangalore,"₹19,24,646/yr"
NCR,Data Engineer,Specialist,5,New Delhi,"₹6,25,768/yr"
Raghavendra Rathore Jodhpur,Data Scientist,Specialist,1,Pune,"₹15,67,329/yr"
HARMAN,Data Analyst,Specialist,7,Bangalore,"₹5,64,816/yr"
Legato Health Technologies,Data Scientist,Specialist,2,Hyderabad,"₹12,60,152/yr"
TomTom,Data Engineer,Specialist,1,Pune,"₹6,92,424/yr"
Tokopedia,Data Scientist,Specialist,2,New Delhi,"₹15,30,120/yr"
Avanturian,Data Engineer,Specialist,1,Pune,"₹8,92,152/yr"
AON,Data Analyst,Specialist,2,New Delhi,"₹23,85,732/yr"
Fresherworld.com,Data Scientist,Specialist,1,Bangalore,"₹7,30,802/yr"
Deccan Infosystems,Data Scientist,Manager,1,Bangalore,"₹13,36,225/yr"
IBM,Data Engineer,Specialist,1,Hyderabad,"₹5,64,654/yr"
Aditi Software,Machine Learning Engineer,Specialist,1,Hyderabad,"₹4,69,326/yr"
GGS Engineering Services,Data Analyst,Specialist,1,Pune,"₹2,82,327/yr"
Appberry,Data Engineer,Specialist,1,Pune,"₹10,00,000/yr"
Fragma Data Systems,Data Analyst,Specialist,5,Bangalore,"₹5,24,121/yr"
Tapzo,Data Scientist,Specialist,1,Bangalore,"₹3,14,760/yr"
TTEC,Data Engineer,Specialist,2,Hyderabad,"₹12,51,502/yr"
Verizon,Data Scientist,Specialist,8,Hyderabad,"₹13,30,683/yr"
Attra,Data Scientist,Specialist,1,Bangalore,"₹27,00,000/yr"
Netradyne,Data Scientist,Specialist,1,Bangalore,"₹18,08,811/yr"
Linsyssoft Technologies,Data Scientist,Specialist,3,Pune,"₹4,11,680/yr"
theAsianparent,Machine Learning Engineer,Specialist,1,Mumbai,"₹9,95,830/yr"
Tata Elxsi,Machine Learning Engineer,Manager,1,Bangalore,"₹25,67,113/yr"
Page Group (London),Machine Learning Engineer,Manager,1,Mumbai,"₹12,70,221/yr"
Dell Technologies,Data Engineer,Specialist,1,New Delhi,"₹20,00,000/yr"
VisionNLP,Data Scientist,Specialist,1,Pune,"₹5,40,000/yr"
Persistent Systems,Machine Learning Engineer,Specialist,1,Pune,"₹3,00,000/yr"
Shell,Data Engineer,Specialist,12,Bangalore,"₹15,41,682/yr"
Jio,Data Engineer,Specialist,1,Pune,"₹9,16,285/yr"
Piramal Enterprises,Data Scientist,Specialist,3,Mumbai,"₹11,60,523/yr"
NNT Corp.,Data Scientist,Specialist,1,Bangalore,"₹17,00,000/yr"
ETG International,Data Analyst,Specialist,1,Hyderabad,"₹2,68,721/yr"
Vaultedge,Machine Learning Engineer,Specialist,1,Bangalore,"₹9,08,078/yr"
Mindbody,Machine Learning Engineer,Manager,1,Pune,"₹34,28,914/yr"
Persistent Networks,Data Scientist,Specialist,1,Bangalore,"₹1,48,608/yr"
Landytech,Data Analyst,Specialist,2,Pune,"₹2,25,000/yr"
Nothing Something,Data Scientist,Specialist,1,Pune,"₹5,01,630/yr"
Quidich Innovation Labs,Machine Learning Engineer,Specialist,1,Pune,"₹1,44,708/yr"
Blue Yonder,Data Scientist,Specialist,4,Hyderabad,"₹20,20,386/yr"
LogiNext Solutions,Data Scientist,Specialist,2,Mumbai,"₹4,65,001/yr"
Amadeus,Data Scientist,Manager,1,New Delhi,"₹6,60,145/yr"
Tata Communications,Data Analyst,Specialist,3,Pune,"₹2,03,280/yr"
Freshworks,Data Scientist,Specialist,1,Bangalore,"₹53,85,118/yr"
Medicento,Machine Learning Engineer,Specialist,1,Bangalore,"₹3,01,465/yr"
Target,Data Analyst,Specialist,3,Bangalore,"₹3,10,855/yr"
Unifytech,Data Engineer,Specialist,1,New Delhi,"₹11,29,307/yr"
Bizongo,Data Engineer,Manager,1,Mumbai,"₹90,62,923/yr"
Red Hat,Data Analyst,Specialist,7,Pune,"₹9,23,233/yr"
XPO Logistics,Senior Data Scientist,Specialist,1,Pune,"₹27,16,704/yr"
AXIS MY INDIA,Data Analyst,Specialist,3,Mumbai,"₹3,74,059/yr"
UniQreate,Data Scientist,Manager,1,Bangalore,"₹18,73,600/yr"
AFFINSYS AI,Machine Learning Engineer,Specialist,1,Bangalore,"₹14,50,359/yr"
Data Philics,Data Analyst,Specialist,2,Pune,"₹2,74,848/yr"
Collinson,Data Engineer,Specialist,1,Mumbai,"₹17,43,621/yr"
Aditya Birla Group,Data Analyst,Specialist,2,Mumbai,"₹7,65,180/yr"
BRIDGEi2i,Data Engineer,Specialist,10,Bangalore,"₹5,90,352/yr"
Quantiphi,Data Engineer,Manager,10,Mumbai,"₹18,87,738/yr"
Coforge Senior,Data Engineer,Manager,4,New Delhi,"₹36,73,340/yr"
Internshala,Data Scientist,Specialist,1,Pune,"₹5,42,139/yr"
GlaxoSmithKline,Data Engineer,Specialist,2,Bangalore,"₹8,20,984/yr"
Pitney Bowes,Data Scientist,Manager,1,Pune,"₹26,98,533/yr"
Impact Analytics,Data Scientist,Specialist,1,Bangalore,"₹8,50,169/yr"
Neal Analytics,Data Engineer,Manager,1,Pune,"₹24,46,410/yr"
Snapdeal,Data Engineer,Manager,1,New Delhi,"₹38,35,684/yr"
Mahira Engineering,Data Analyst,Specialist,1,Pune,"₹2,05,476/yr"
MetLife,Data Scientist,Specialist,1,Pune,"₹4,17,954/yr"
Anonymous,Data Scientist,Specialist,1,Hyderabad,"₹15,27,142/yr"
Myraa Technologies,Machine Learning Scientist,Specialist,1,Mumbai,"₹2,78,076/yr"
Tata Consultancy Services,Senior Data Scientist,Specialist,1,Pune,"₹3,24,089/yr"
Bullhorn,Data Engineer,Specialist,1,Hyderabad,"₹10,30,115/yr"
OLX Group,Data Engineer,Specialist,1,New Delhi,"₹36,44,181/yr"
vPhrase,Data Analyst,Specialist,8,Mumbai,"₹4,65,742/yr"
Juniper Networks,Data Scientist,Specialist,2,Bangalore,"₹25,61,949/yr"
Hexagon,Data Scientist,Specialist,1,Hyderabad,"₹9,24,643/yr"
Tata Consultancy Services (North America),Machine Learning Engineer,Specialist,1,Hyderabad,"₹9,24,643/yr"
Data Semantics,Data Engineer,Specialist,2,Bangalore,"₹6,24,665/yr"
Jost Hurler,Data Engineer,Manager,1,Mumbai,"₹10,60,042/yr"
OnlineSales.ai,Data Scientist,Specialist,1,Pune,"₹1,44,479/yr"
Gaian Solutions India,Data Scientist,Specialist,2,Hyderabad,"₹11,00,233/yr"
CoRover,Data Scientist,Manager,1,Bangalore,"₹3,15,248/yr"
Ramesh Tondon,Data Engineer,Specialist,1,Hyderabad,"₹5,64,000/yr"
Delhivery,Data Analyst,Specialist,3,New Delhi,"₹1,56,000/yr"
Moody's Analytics,Data Engineer,Specialist,2,Bangalore,"₹11,47,975/yr"
LTI,Data Scientist,Specialist,1,Mumbai,"₹6,13,163/yr"
Aikon Technologies,Machine Learning Engineer,Specialist,1,Pune,"₹4,71,708/yr"
EC Infosolutions,Data Scientist,Manager,1,Pune,"₹28,61,013/yr"
Jost Hurler,Data Engineer,Specialist,1,Mumbai,"₹3,11,051/yr"
Octro,Data Engineer,Manager,1,New Delhi,"₹29,66,280/yr"
Optimum Info Systems,Data Scientist,Specialist,1,Bangalore,"₹5,02,448/yr"
Ola,Machine Learning Engineer,Specialist,1,Bangalore,"₹16,28,952/yr"
Danske Bank,Data Scientist,Specialist,1,Bangalore,"₹14,51,778/yr"
Admit.me,Data Scientist,Specialist,1,Bangalore,"₹19,73,587/yr"
IBM,Data Scientist,Specialist,1,New Delhi,"₹6,02,930/yr"
Samsung Electronics,Data Analyst,Specialist,3,New Delhi,"₹10,41,195/yr"
Drishti Tech,Machine Learning Engineer,Specialist,1,Mumbai,"₹99,744/yr"
kanth,Data Scientist,Specialist,1,Bangalore,"₹1,80,000/yr"
upGrad,Data Scientist,Specialist,1,Hyderabad,"₹2,11,160/yr"
Techolution,Data Engineer,Specialist,1,Hyderabad,"₹1,93,476/yr"
SpringML,Data Scientist,Manager,1,Hyderabad,"₹18,32,729/yr"
HSBC Electronic Data Processing India,Data Analyst,Specialist,6,Bangalore,"₹9,68,920/yr"
Deloitte,Data Engineer,Specialist,1,New Delhi,"₹10,04,884/yr"
Zomato,Data Analyst,Specialist,2,New Delhi,"₹8,33,940/yr"
Wipro Technologies,Data Scientist,Specialist,3,Hyderabad,"₹8,95,427/yr"
Ugam,Data Scientist,Manager,1,Pune,"₹34,64,029/yr"
Blue Umbrella,Machine Learning Engineer,Specialist,1,New Delhi,"₹17,16,492/yr"
AmyGB,Data Engineer,Specialist,1,Mumbai,"₹4,88,208/yr"
Chefling,Machine Learning Engineer,Specialist,2,Bangalore,"₹16,08,545/yr"
Airpay,Data Analyst,Specialist,1,Mumbai,"₹8,92,152/yr"
Colors Software,Machine Learning Engineer,Manager,1,Bangalore,"₹86,44,780/yr"
Deloitte,Machine Learning Engineer,Specialist,2,Bangalore,"₹10,88,590/yr"
Wave Infosoft,Data Scientist,Specialist,2,Hyderabad,"₹6,19,995/yr"
GS Lab,Data Engineer,Specialist,1,Pune,"₹6,74,480/yr"
Collinson,Data Analyst,Specialist,1,Mumbai,"₹6,18,995/yr"
Swiss Re,Data Scientist,Specialist,3,Bangalore,"₹13,52,802/yr"
KPIT Technologies,Data Scientist,Specialist,3,Pune,"₹16,55,120/yr"
Hashmap,Data Engineer,Specialist,2,Pune,"₹16,82,089/yr"
Go Digital,Data Scientist,Specialist,1,Pune,"₹6,06,034/yr"
TIBCO Software,Data Scientist,Specialist,1,Mumbai,"₹10,68,476/yr"
rvdfgdfvd,Data Engineer,Specialist,1,Hyderabad,"₹4,33,128/yr"
OYO,Data Analyst,Specialist,1,Hyderabad,"₹1,20,000/yr"
Soroco,Data Scientist,Manager,1,Bangalore,"₹51,87,178/yr"
Mercedes-Benz Research and Development India,Data Analyst,Specialist,8,Bangalore,"₹8,92,073/yr"
GrayMatter Software Services,Data Engineer,Manager,1,Bangalore,"₹45,89,472/yr"
IntelliPredikt Technologies,Data Scientist,Specialist,1,Bangalore,"₹6,02,937/yr"
Virtusa,Data Analyst,Specialist,2,Hyderabad,"₹22,65,324/yr"
Quess,Data Analyst,Specialist,3,New Delhi,"₹2,99,998/yr"
Axis Bank,Machine Learning Engineer,Specialist,1,Bangalore,"₹10,07,334/yr"
RedCarpet,Data Engineer,Specialist,1,New Delhi,"₹2,23,812/yr"
Cognizant Technology Solutions,Data Analyst,Specialist,14,New Delhi,"₹4,56,591/yr"
LTI Senior,Data Engineer,Specialist,16,Pune,"₹7,96,277/yr"
Sumyag,Data Scientist,Specialist,2,Bangalore,"₹7,70,664/yr"
Capgemini,Data Scientist,Manager,2,Mumbai,"₹34,32,039/yr"
Medicento,Machine Learning Engineer,Manager,1,Bangalore,"₹9,69,868/yr"
Aeries Technology,Data Engineer,Manager,1,Hyderabad,"₹45,61,853/yr"
Larsen & Toubro,Data Analyst,Specialist,3,Mumbai,"₹7,52,418/yr"
Paramount Health Services(TPA) Pvt.,Machine Learning Engineer,Specialist,1,Mumbai,"₹3,43,594/yr"
Sokrati,Data Analyst,Specialist,3,Pune,"₹4,51,723/yr"
Adobe,Machine Learning Engineer,Specialist,1,New Delhi,"₹13,36,892/yr"
Graphene (Singapore),Machine Learning Engineer,Specialist,2,Bangalore,"₹9,91,010/yr"
Rahul Industries,Machine Learning Engineer,Specialist,1,New Delhi,"₹3,63,228/yr"
ZS Associates Senior,Data Scientist,Specialist,4,Pune,"₹19,97,263/yr"
Happay,Data Analyst,Specialist,3,Bangalore,"₹4,43,306/yr"
Ericsson-Worldwide,Data Analyst,Specialist,15,New Delhi,"₹4,49,332/yr"
First Student,Data Scientist,Specialist,2,Hyderabad,"₹3,03,648/yr"
QUILT.AI,Data Scientist,Manager,1,Bangalore,"₹36,54,633/yr"
Enquero,Data Engineer,Manager,2,Bangalore,"₹22,43,860/yr"
LTI,Machine Learning Engineer,Manager,1,Mumbai,"₹3,54,798/yr"
Data Sutram,Data Scientist,Manager,1,Bangalore,"₹15,13,756/yr"
Rakuten,Data Scientist,Specialist,2,Bangalore,"₹19,29,554/yr"
MiQ,Data Scientist,Manager,3,Bangalore,"₹64,35,948/yr"
UXLI,Data Engineer,Specialist,1,Hyderabad,"₹9,32,376/yr"
BYJU'S,Data Analyst,Specialist,10,Bangalore,"₹5,59,400/yr"
FTD,Data Engineer,Specialist,1,Hyderabad,"₹6,24,717/yr"
App Orchid,Data Scientist,Specialist,2,Hyderabad,"₹14,92,959/yr"
ICICI Bank,Data Scientist,Manager,1,New Delhi,"₹5,28,698/yr"
BYJU'S,Data Analyst,Specialist,2,Hyderabad,"₹6,33,866/yr"
MakeMyTrip,Data Scientist,Specialist,3,Bangalore,"₹12,00,000/yr"
Tableau Software,Data Engineer,Specialist,1,Pune,"₹24,85,970/yr"
Wellthy Therapeutics,Data Analyst,Specialist,1,Mumbai,"₹4,35,472/yr"
Faststream Technologies,Machine Learning Engineer,Manager,1,Bangalore,"₹4,18,572/yr"
Anonymous Content,Data Engineer,Specialist,2,Bangalore,"₹15,38,205/yr"
Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,Specialist,1,Pune,"₹2,64,888/yr"
XYZ (Turkey),Data Analyst,Specialist,4,Bangalore,"₹9,15,717/yr"
Adglobal360,Data Analyst,Specialist,4,New Delhi,"₹6,02,345/yr"
Prudential plc,Data Scientist,Specialist,3,Mumbai,"₹11,08,264/yr"
Unifytech,Data Analyst,Specialist,7,Hyderabad,"₹2,23,812/yr"
Innoplexus Associate,Data Scientist,Specialist,9,Pune,"₹10,57,005/yr"
Tata Consultancy Services,Data Analyst,Manager,9,Mumbai,"₹14,12,181/yr"
ABC,Data Analyst,Specialist,3,Bangalore,"₹9,08,078/yr"
SAI Life Sciences,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,24,320/yr"
McKinsey Knowledge Center,Data Analyst,Specialist,3,New Delhi,"₹3,67,896/yr"
Snapdeal,Machine Learning Engineer,Specialist,1,New Delhi,"₹12,10,284/yr"
Excelsior Research,Data Analyst,Specialist,1,Pune,"₹1,49,208/yr"
DBS Bank,Data Scientist,Specialist,2,Hyderabad,"₹9,95,830/yr"
Concentrix,Data Analyst,Specialist,6,New Delhi,"₹4,38,924/yr"
Citrix,Machine Learning Engineer,Specialist,1,Bangalore,"₹19,44,435/yr"
Mindtree,Data Scientist,Specialist,1,Bangalore,"₹10,73,886/yr"
Atlas Systems,Data Engineer,Specialist,1,Bangalore,"₹10,04,884/yr"
GeoSpoc,Data Scientist,Specialist,1,Pune,"₹12,52,800/yr"
Zen3 Info Solutions,Data Engineer,Specialist,1,Hyderabad,"₹33,87,921/yr"
Winfostar Technology Senior,Machine Learning Engineer,Specialist,1,Pune,"₹4,92,393/yr"
Capgemini,Data Analyst,Specialist,40,Bangalore,"₹4,42,476/yr"
National Institute of Technology Karnataka,Data Scientist,Manager,1,Bangalore,"₹18,05,163/yr"
Intellect Design Arena,Data Scientist,Specialist,1,New Delhi,"₹7,20,000/yr"
qwerty12,Data Scientist,Specialist,1,Bangalore,"₹12,20,411/yr"
Visa Inc.,Data Engineer,Specialist,6,Bangalore,"₹13,25,345/yr"
ValueMomentum,Data Scientist,Manager,1,Hyderabad,"₹21,94,023/yr"
AppZen,Junior Data Scientist,Specialist,1,Pune,"₹14,98,750/yr"
Eagle TK Infotech,Data Scientist,Specialist,2,Pune,"₹7,13,466/yr"
Target,Data Scientist,Specialist,1,Bangalore,"₹6,26,928/yr"
Pluto7,Machine Learning Engineer,Manager,1,Bangalore,"₹15,36,043/yr"
Tata Consultancy Services,Data Analyst,Manager,8,Hyderabad,"₹14,14,804/yr"
Google,Data Scientist,Specialist,2,New Delhi,"₹5,07,036/yr"
Google,Data Scientist,Specialist,3,Hyderabad,"₹4,11,763/yr"
Bajaj Finance,Data Scientist,Manager,1,Pune,"₹34,64,304/yr"
Ola,Data Analyst,Specialist,2,Bangalore,"₹7,89,272/yr"
Fanlytiks,Data Engineer,Specialist,1,Bangalore,"₹4,54,187/yr"
Google,Data Engineer,Specialist,1,Hyderabad,"₹4,50,000/yr"
Verizon,Data Analyst,Specialist,5,Hyderabad,"₹9,76,617/yr"
Proziod,Data Analyst,Specialist,12,Bangalore,"₹3,29,285/yr"
Synopsys,Data Scientist,Specialist,1,Bangalore,"₹3,82,412/yr"
Niscom Tele Infra,Data Analyst,Specialist,2,New Delhi,"₹2,82,369/yr"
Gartner,Data Analyst,Specialist,4,New Delhi,"₹8,65,056/yr"
Capgemini,Data Scientist,Specialist,3,New Delhi,"₹10,00,000/yr"
Adappt Intelligence,Machine Learning Engineer,Specialist,1,Bangalore,"₹3,60,000/yr"
Maxgen Technologies,Data Science,Manager,1,Pune,"₹6,50,567/yr"
AROHA TECHNOLOGIES,Data Engineer,Specialist,1,Hyderabad,"₹6,21,588/yr"
XYZ (Turkey),Data Analyst,Specialist,2,Pune,"₹14,09,604/yr"
Axis Bank,Data Analyst,Specialist,4,Bangalore,"₹7,90,715/yr"
Neo Media World,Data Scientist,Manager,1,Pune,"₹33,14,567/yr"
Wenable Technologies,Data Analyst,Specialist,2,Hyderabad,"₹6,25,884/yr"
